    47761   6:39:17  -04:41:00   8.724  0.159 -0.602  0.138  0.141  0.279  21  13  0.012 0.002 0.007 0.003 0.005 0.007   4
   98_978   6:50:48  -00:10:22  10.576  0.606  0.103  0.351  0.321  0.671  18  11  0.003 0.002 0.003 0.000 0.001 0.002   
   98_185   6:51:16  -00:26:14  10.537  0.203  0.114  0.112  0.126  0.237  18  11  0.004 0.001 0.005 0.002 0.002 0.003   
    50167   6:51:17   01:16:41   7.861  1.535  1.744  0.826  0.757  1.583  23  14  0.004 0.003 0.005 0.002 0.002 0.003   
   98_193   6:51:18  -00:26:10  10.027  1.175  1.163  0.616  0.537  1.154  17   9  0.003 0.002 0.003 0.001 0.001 0.002   
   98_653   6:51:19  -00:17:11   9.538 -0.004 -0.097  0.007  0.008  0.014  43  30  0.002 0.000 0.000 0.000 0.000 0.001   
   98_667   6:51:25  -00:16:34   8.378  0.028 -0.336  0.071  0.078  0.149  20  13  0.004 0.002 0.005 0.002 0.002 0.002   
   98_320   6:52:02  -00:35:26   9.180  1.143  1.136  0.596  0.520  1.116  37  25  0.002 0.002 0.002 0.001 0.000 0.001   
    52533   7:00:42  -03:05:28   7.702 -0.088 -0.958 -0.011 -0.030 -0.038  23  13  0.005 0.002 0.005 0.002 0.005 0.004   
    57884   7:22:22  -04:11:30   9.135  2.299  3.864  1.264  1.019  2.287  27  14  0.014 0.009 0.164 0.006 0.003 0.008   4
  +5_1668   7:26:30   05:24:18   9.843  1.557  1.213  1.206  1.514  2.714  24  13  0.005 0.006 0.014 0.007 0.004 0.007   
    60826   7:35:42   02:06:22   8.983  2.741  5.118  1.495  1.178  2.677  24  13  0.047 0.013 0.219 0.013 0.006 0.019   4
     99_6   7:52:48  -00:47:12  11.054  1.249  1.287  0.652  0.577  1.229  22  11  0.002 0.003 0.004 0.002 0.000 0.001   
   99_358   7:53:12  -00:19:45   9.605  0.776  0.509  0.432  0.405  0.838  21  12  0.004 0.003 0.004 0.003 0.003 0.003   
   99_367   7:53:26  -00:23:13  11.149  1.005  0.829  0.531  0.477  1.009  20  10  0.002 0.003 0.003 0.002 0.001 0.002   
   99_296   7:54:01  -00:27:12   8.454  1.187  1.265  0.600  0.523  1.123  15   9  0.004 0.004 0.003 0.002 0.002 0.002   
   99_185   7:54:07  -00:43:00   8.344  1.081  0.975  0.563  0.507  1.071  17  10  0.004 0.003 0.004 0.002 0.002 0.001   
   99_408   7:54:27  -00:23:08   9.807  0.407  0.043  0.253  0.247  0.499  27  16  0.002 0.002 0.002 0.001 0.001 0.001   
   99_418   7:54:41  -00:15:07   9.474 -0.041 -0.154 -0.003 -0.013 -0.016  17  10  0.005 0.004 0.008 0.003 0.003 0.004   
   99_438   7:55:08  -00:14:26   9.399 -0.155 -0.719 -0.060 -0.082 -0.143  48  31  0.003 0.002 0.002 0.001 0.001 0.001   
   99_447   7:55:21  -00:18:18   9.415 -0.071 -0.217 -0.031 -0.041 -0.074  22  11  0.002 0.002 0.005 0.001 0.001 0.001   
    65079   7:56:19   03:00:09   7.832 -0.182 -0.786 -0.055 -0.075 -0.130  18  11  0.005 0.005 0.005 0.002 0.004 0.006   
    72055   8:29:50  -07:06:14   8.113 -0.137 -0.460 -0.031 -0.056 -0.086  17  10  0.004 0.004 0.007 0.003 0.003 0.003   
  100_241   8:51:49  -00:36:23  10.140  0.156  0.102  0.077  0.087  0.164  20  12  0.002 0.002 0.007 0.001 0.001 0.002   
  100_606   8:52:12  -00:06:04   8.641  0.052  0.125  0.026  0.022  0.048  15   7  0.002 0.004 0.011 0.002 0.002 0.002   
  100_162   8:52:29  -00:40:03   9.148  1.274  1.501  0.648  0.553  1.204  37  20  0.002 0.002 0.004 0.001 0.001 0.002   
  100_280   8:52:50  -00:33:15  11.802  0.496  0.009  0.295  0.296  0.591  20  12  0.003 0.003 0.003 0.002 0.002 0.003   
    76082   8:53:13  -00:33:20   8.409  1.118  1.090  0.585  0.516  1.101  15   9  0.003 0.006 0.006 0.002 0.001 0.002   
   100_95   8:54:08  -00:54:40   8.915  0.814  0.391  0.453  0.431  0.884  15   8  0.002 0.002 0.006 0.002 0.002 0.002   
    79097   9:11:07  -06:54:45   7.601  1.628  1.933  0.990  1.100  2.087  19  11  0.007 0.002 0.007 0.004 0.003 0.006   5
    84971   9:47:59  -02:38:29   8.636 -0.159 -0.770 -0.063 -0.089 -0.152  19  11  0.004 0.003 0.003 0.003 0.003 0.004   
  101_389   9:53:34  -00:10:50   9.962  0.427 -0.001  0.256  0.248  0.503  16  10  0.001 0.002 0.002 0.002 0.002 0.002   
  101_311   9:53:49  -00:20:01   8.233  0.265  0.003  0.159  0.164  0.322  19  11  0.002 0.002 0.005 0.002 0.002 0.002   
   101_24   9:54:50  -01:03:10   7.997  1.108  1.037  0.575  0.515  1.091  16   9  0.004 0.004 0.004 0.002 0.002 0.003   
  101_324   9:55:11  -00:18:56   9.743  1.157  1.149  0.591  0.520  1.111  20  13  0.003 0.003 0.003 0.001 0.000 0.002   
  101_333   9:55:53  -00:23:22   7.835  1.485  1.787  0.795  0.728  1.524  19  11  0.004 0.003 0.006 0.003 0.002 0.003   
  101_282   9:56:19  -00:25:42  10.002  0.429  0.010  0.260  0.260  0.520  17   9  0.003 0.003 0.003 0.003 0.003 0.002   
  101_281   9:56:19  -00:27:20  11.579  0.814  0.435  0.455  0.410  0.866  21  12  0.002 0.002 0.005 0.001 0.001 0.002   
  101_363   9:57:33  -00:21:16   9.871  0.262  0.121  0.145  0.151  0.296  19  13  0.002 0.002 0.006 0.001 0.001 0.002   
  +1_2447  10:28:14   00:58:09   9.652  1.509  1.238  1.044  1.226  2.266  19   9  0.003 0.006 0.013 0.004 0.002 0.004   
  G162_66  10:32:59  -11:37:02  13.015 -0.174 -0.982 -0.126 -0.136 -0.262  26  14  0.003 0.003 0.005 0.003 0.006 0.006   
  102_276  10:52:26  -00:57:56   9.910  0.492 -0.024  0.291  0.285  0.575  18  10  0.001 0.001 0.003 0.001 0.004 0.003   
  102_466  10:53:52  -00:50:40   9.246  1.056  0.921  0.563  0.506  1.069  16  10  0.002 0.002 0.003 0.002 0.002 0.002   
  102_472  10:54:04  -00:50:15   8.754  1.014  0.819  0.528  0.483  1.011  16   7  0.004 0.002 0.004 0.002 0.002 0.002   
  102_620  10:54:20  -00:43:31  10.067  1.087  1.013  0.642  0.523  1.167  18  11  0.002 0.002 0.003 0.002 0.002 0.002   
   102_58  10:54:32  -01:20:38   9.380  0.060  0.021  0.044  0.015  0.060  35  18  0.002 0.003 0.006 0.001 0.001 0.001   
  102_625  10:54:39  -00:43:57   8.890  0.552  0.035  0.312  0.308  0.621  16   8  0.005 0.002 0.003 0.002 0.002 0.003   
  102_381  10:55:55  -01:05:18   7.916  0.309  0.095  0.173  0.173  0.346  16   7  0.004 0.001 0.005 0.002 0.002 0.003   
 102_1081  10:56:19  -00:08:21   9.904  0.665  0.251  0.367  0.332  0.698  18  11  0.003 0.002 0.004 0.001 0.001 0.002   
  G163_50  11:07:14  -05:04:16  13.057  0.031 -0.676 -0.089 -0.072 -0.163  23  11  0.004 0.004 0.005 0.004 0.005 0.005   
    97503  11:12:29   04:33:32   8.702  1.178  1.121  0.720  0.596  1.317  16   9  0.004 0.004 0.005 0.002 0.002 0.002   
  +5_2468  11:14:46   05:02:20   9.348 -0.116 -0.560 -0.038 -0.054 -0.092  17  10  0.005 0.003 0.004 0.002 0.002 0.002   
   100340  11:32:03   05:21:40  10.117 -0.242 -0.975 -0.101 -0.137 -0.238  18  10  0.005 0.005 0.007 0.003 0.003 0.003   
  +5_2529  11:41:01   05:14:04   9.581  1.250  1.188  0.781  0.668  1.450  18  10  0.005 0.006 0.008 0.002 0.002 0.002   
  103_462  11:53:13  -00:26:48  10.111  0.564  0.089  0.324  0.306  0.630  15  10  0.003 0.002 0.003 0.001 0.002 0.002   
  103_483  11:54:15  -00:28:21   8.353  0.427  0.093  0.245  0.235  0.480  20  11  0.003 0.002 0.002 0.001 0.002 0.002   
  103_302  11:55:20  -00:42:54   9.862  0.369 -0.058  0.230  0.237  0.467  32  20  0.002 0.002 0.002 0.001 0.003 0.003   
  103_526  11:56:08  -00:25:13  10.903  1.089  0.941  0.563  0.509  1.073  17  11  0.003 0.004 0.004 0.001 0.001 0.001   
  104_306  12:40:18  -00:32:15   9.361  1.583  1.662  0.833  0.763  1.588  44  28  0.010 0.005 0.007 0.003 0.005 0.004   4
  104_337  12:41:42  -00:29:21  11.207  0.768  0.336  0.434  0.399  0.832  22  14  0.002 0.002 0.004 0.001 0.002 0.002   
  104_461  12:42:21  -00:27:26   9.706  0.478 -0.029  0.290  0.289  0.580  47  29  0.002 0.002 0.002 0.000 0.001 0.000   
  104_598  12:44:31  -00:11:42  11.476  1.108  1.052  0.663  0.546  1.211  21  14  0.003 0.002 0.006 0.003 0.002 0.003   
   118246  13:34:56  -06:04:55   8.089 -0.141 -0.636 -0.034 -0.047 -0.081  19  10  0.007 0.002 0.005 0.003 0.003 0.004   6
  105_205  13:35:07  -00:53:16   8.798  1.363  1.616  0.744  0.675  1.419  34  21  0.003 0.002 0.004 0.001 0.001 0.001   
  105_405  13:35:14  -00:30:00   8.309  1.521  1.905  0.832  0.784  1.617  27  14  0.004 0.001 0.007 0.001 0.002 0.002   
  105_214  13:35:30  -00:51:10   7.062  0.528 -0.010  0.313  0.311  0.624  17   8  0.003 0.002 0.004 0.002 0.002 0.003   
   105_28  13:35:58  -01:11:04   8.345  1.039  0.870  0.533  0.485  1.018  19  10  0.003 0.003 0.004 0.002 0.002 0.002   
  105_663  13:36:44  -00:08:41   8.760  0.342  0.033  0.211  0.217  0.429  18  10  0.005 0.002 0.003 0.002 0.002 0.002   
  105_448  13:37:02  -00:32:57   9.176  0.249  0.037  0.149  0.162  0.311  20  13  0.002 0.001 0.004 0.001 0.000 0.002   
   105_66  13:38:49  -01:08:53   9.426  0.977  0.756  0.522  0.481  1.003  31  19  0.002 0.002 0.003 0.001 0.000 0.001   
  105_815  13:39:18   00:02:23  11.456  0.387 -0.232  0.270  0.294  0.563  18  12  0.002 0.004 0.004 0.001 0.002 0.002   
  +2_2711  13:41:35   01:34:48  10.367 -0.162 -0.708 -0.070 -0.094 -0.165  25  13  0.004 0.004 0.004 0.003 0.003 0.003   
   121968  13:58:04  -02:50:54  10.256 -0.179 -0.935 -0.069 -0.095 -0.164  15   8  0.003 0.003 0.006 0.003 0.003 0.004   
  106_834  14:38:43  -00:11:00   9.088  0.701  0.292  0.379  0.357  0.736  15   8  0.003 0.002 0.005 0.005 0.004 0.003   
 106_1024  14:39:21   00:05:36  11.594  0.332  0.085  0.195  0.196  0.391  19  12  0.008 0.003 0.006 0.003 0.002 0.004   7
  106_700  14:40:06  -00:19:47   9.787  1.361  1.574  0.728  0.642  1.372  19  12  0.003 0.003 0.004 0.001 0.001 0.002   
 106_1250  14:40:41   00:10:06   8.123  1.029  0.832  0.532  0.494  1.026  15   8  0.004 0.002 0.004 0.001 0.001 0.002   
  106_575  14:40:53  -00:22:12   9.341  1.308  1.483  0.672  0.592  1.265  18   9  0.005 0.003 0.008 0.004 0.002 0.004   
  106_485  14:43:28  -00:33:20   9.484  0.380 -0.039  0.232  0.232  0.463  19  10  0.005 0.002 0.005 0.002 0.002 0.003   
   129975  14:44:51  -00:17:23   8.373  1.504  1.899  0.829  0.776  1.605  17   9  0.003 0.003 0.007 0.002 0.001 0.002   
  107_544  15:36:03  -00:12:14   9.037  0.401  0.156  0.233  0.226  0.457  37  22  0.002 0.001 0.002 0.001 0.001 0.001   
  107_684  15:36:31  -00:06:51   8.433  0.619  0.072  0.356  0.353  0.708  14   7  0.003 0.004 0.005 0.002 0.002 0.002   
  107_970  15:36:40   00:21:30  10.910  1.604  1.788  1.144  1.426  2.567  20  11  0.012 0.003 0.012 0.004 0.007 0.006   4
   107_35  15:36:42  -00:50:10   7.779  1.275  1.309  0.663  0.585  1.249  14   9  0.003 0.003 0.004 0.003 0.002 0.002   
 107_1006  15:37:48   00:17:16  11.715  0.764  0.285  0.440  0.420  0.861  16  10  0.002 0.002 0.004 0.002 0.002 0.002   
  107_347  15:37:50  -00:33:01   9.443  1.296  1.299  0.713  0.653  1.367  17  10  0.003 0.001 0.002 0.001 0.001 0.002   
  107_595  15:38:17  -00:15:40   7.500  0.543  0.051  0.312  0.297  0.608  16   9  0.003 0.003 0.005 0.002 0.002 0.002   
  107_131  15:39:38  -00:51:49   8.073  1.118  0.948  0.598  0.548  1.147  12   6  0.002 0.002 0.003 0.002 0.000 0.001   
   140850  15:45:11  -01:23:50   8.816  1.670  2.078  0.948  0.947  1.895  25  14  0.002 0.002 0.007 0.002 0.002 0.003   
   148817  16:29:55  -00:06:49   8.341  1.485  1.805  0.804  0.737  1.542  24  12  0.005 0.002 0.005 0.001 0.002 0.002   
   149382  16:33:36  -03:58:59   8.944 -0.281 -1.167 -0.126 -0.138 -0.264  16   8  0.002 0.005 0.011 0.002 0.003 0.002   
 108_1332  16:34:35  -00:02:18   9.199  0.384  0.087  0.228  0.228  0.454  33  19  0.002 0.001 0.002 0.001 0.001 0.002   
  108_702  16:35:12  -00:22:57   8.208  0.559  0.021  0.319  0.309  0.628  32  20  0.002 0.001 0.002 0.000 0.000 0.001   
  108_475  16:36:14  -00:32:53  11.308  1.379  1.464  0.741  0.665  1.408  21  12  0.002 0.003 0.006 0.002 0.002 0.002   
 108_1491  16:36:28  -00:00:54   9.059  0.965  0.620  0.524  0.498  1.022  38  24  0.001 0.001 0.002 0.001 0.001 0.001   
  108_827  16:36:36  -00:22:54   7.964  1.303  1.413  0.682  0.589  1.269  21  11  0.000 0.001 0.000 0.000 0.002 0.001   
  108_551  16:37:01  -00:31:19  10.705  0.175  0.180  0.097  0.109  0.204  51  31  0.002 0.001 0.005 0.001 0.002 0.003   
 108_1911  16:37:01   00:04:33   8.050  0.758  0.390  0.417  0.366  0.784  13   7  0.001 0.002 0.006 0.002 0.002 0.002   
   157881  17:25:05   02:10:12   7.540  1.356  1.276  0.854  0.768  1.622  20  11  0.005 0.007 0.002 0.002 0.002 0.002   
   160233  17:37:56   04:21:19   9.095 -0.054 -0.846 -0.003 -0.023 -0.026  16   9  0.004 0.003 0.008 0.002 0.002 0.003   
   109_71  17:43:20  -00:24:38  11.491  0.321  0.156  0.188  0.223  0.410  19  12  0.002 0.002 0.006 0.002 0.001 0.002   
  109_381  17:43:26  -00:20:12  11.728  0.701  0.231  0.426  0.437  0.863  19  11  0.003 0.004 0.003 0.002 0.001 0.002   
  109_747  17:44:05  -00:07:45   8.477  0.305  0.243  0.187  0.210  0.396  26  14  0.002 0.002 0.004 0.001 0.002 0.001   
  109_231  17:44:34  -00:25:31   9.331  1.462  1.600  0.786  0.705  1.492  50  27  0.002 0.002 0.004 0.000 0.000 0.001   
 109_1082  17:44:43   00:04:38   9.017  0.802  0.344  0.455  0.423  0.878  16   9  0.005 0.004 0.009 0.002 0.002 0.003   
  109_537  17:44:56  -00:21:15  10.358  0.608  0.229  0.377  0.393  0.769  42  24  0.004 0.002 0.003 0.001 0.001 0.002   
  +4_3508  17:46:49   04:50:24   9.326  1.753  2.077  0.974  0.900  1.874  14   8  0.005 0.004 0.015 0.002 0.001 0.003   
   161961  17:47:50  -02:11:27   7.782  0.224 -0.747  0.148  0.158  0.306  20  11  0.003 0.004 0.009 0.002 0.002 0.002   
  +4_3561  17:57:09   04:15:45   9.553  1.737  1.264  1.228  1.553  2.779   7   3  0.005 0.005 0.023 0.005 0.003 0.005   
   170493  18:29:05  -01:49:38   8.037  1.076  1.068  0.634  0.509  1.145  14   8  0.002 0.003 0.004 0.002 0.001 0.001   
  110_471  18:40:42   00:33:01   7.474  1.449  1.710  0.767  0.681  1.448  15   8  0.003 0.002 0.007 0.002 0.001 0.002   
  110_340  18:40:43   00:14:28  10.023  0.301  0.123  0.169  0.180  0.349  35  22  0.002 0.001 0.004 0.001 0.002 0.002   
  110_353  18:41:31   00:08:24   8.447  2.002  2.292  1.186  1.120  2.306  25  14  0.003 0.003 0.007 0.003 0.003 0.004   
  110_441  18:42:48   00:18:44  11.124  0.553  0.111  0.325  0.337  0.663  17  10  0.003 0.004 0.004 0.002 0.002 0.003   
  110_450  18:43:06   00:22:01  11.585  0.950  0.690  0.552  0.631  1.181  17  10  0.005 0.007 0.005 0.002 0.002 0.003   
   173637  18:45:50  -07:56:56   9.375  0.236 -0.729  0.168  0.187  0.354  15   9  0.004 0.004 0.004 0.002 0.002 0.002   
   175544  18:55:02   00:14:49   7.395  0.107 -0.671  0.074  0.077  0.151  19  11  0.002 0.003 0.008 0.002 0.002 0.002   
   184914  19:35:58  -04:19:26   8.170  1.180  0.940  0.636  0.604  1.241  20  12  0.001 0.002 0.004 0.001 0.001 0.002   
  111_717  19:36:09   00:05:29   8.529  0.425  0.224  0.236  0.247  0.483  15   8  0.003 0.003 0.005 0.002 0.002 0.002   
 111_2522  19:36:19   00:35:31   9.706  0.164 -0.409  0.121  0.140  0.267  21  11  0.005 0.003 0.004 0.005 0.002 0.002   
  111_773  19:36:30   00:08:56   8.963  0.206 -0.211  0.118  0.144  0.261  38  22  0.001 0.002 0.002 0.001 0.001 0.001   
  111_775  19:36:30   00:10:02  10.747  1.738  2.042  0.965  0.897  1.864  20  11  0.003 0.004 0.017 0.002 0.001 0.002   
 111_1969  19:36:58   00:23:44  10.384  1.961  2.304  1.181  1.223  2.405  20  11  0.004 0.003 0.010 0.003 0.002 0.003   
 111_2009  19:37:09   00:24:24  10.608  0.889  0.513  0.509  0.460  0.969  13   7  0.004 0.004 0.007 0.003 0.002 0.003   
 111_1496  19:37:36   00:18:39   7.216  0.278  0.113  0.154  0.166  0.319  13   7  0.001 0.002 0.006 0.001 0.002 0.002   
 111_2864  19:38:02   00:34:16   8.292  1.716  2.017  0.933  0.853  1.786  20  11  0.003 0.003 0.009 0.002 0.002 0.002   
   188934  19:56:52   00:11:51   9.351  2.040  2.102  0.942  0.787  1.731  20  10  0.013 0.021 0.031 0.003 0.002 0.003   4
   191639  20:10:22  -08:53:10   6.223 -0.087 -1.031  0.014  0.014  0.027  14   9  0.051 0.014 0.007 0.012 0.017 0.029   4,8
   196395  20:36:21  -00:33:12   8.711  1.662  2.059  0.933  0.926  1.859  18  11  0.002 0.002 0.005 0.002 0.002 0.003   
   196573  20:37:31   00:57:40   7.885  1.641  2.043  0.931  0.955  1.884  10   6  0.005 0.003 0.003 0.003 0.002 0.003   
  112_595  20:40:32   00:13:14  11.349  1.598  2.003  0.899  0.901  1.800  19  10  0.004 0.003 0.018 0.002 0.002 0.003   
  112_636  20:40:49   00:13:18   9.853  0.688  0.132  0.402  0.396  0.799  14   8  0.005 0.003 0.008 0.004 0.003 0.004   
  112_223  20:41:29   00:05:46  11.421  0.454  0.008  0.273  0.273  0.546  17  10  0.002 0.002 0.003 0.002 0.003 0.003   
 112_1242  20:41:38   00:23:29   9.088  0.414  0.019  0.251  0.250  0.501  16   9  0.002 0.003 0.003 0.001 0.002 0.002   
  112_275  20:41:50   00:04:05   9.905  1.206  1.298  0.647  0.570  1.217  38  23  0.002 0.002 0.004 0.001 0.001 0.001   
  112_805  20:42:00   00:12:52  12.090  0.150  0.151  0.063  0.075  0.138  20  11  0.003 0.002 0.004 0.003 0.003 0.004   
  112_822  20:42:09   00:11:48  11.550  1.031  0.871  0.558  0.505  1.064  18  10  0.002 0.004 0.007 0.001 0.002 0.002   
   199280  20:55:31  -03:37:10   6.566 -0.076 -0.306 -0.034 -0.043 -0.078  12   7  0.002 0.002 0.003 0.001 0.001 0.001   
   200340  21:02:14  -00:59:44   6.498 -0.099 -0.496 -0.037 -0.045 -0.083  10   6  0.003 0.002 0.002 0.002 0.002 0.002   
   205556  21:35:11   05:25:11   8.301 -0.054 -0.395 -0.021 -0.032 -0.053  18  10  0.004 0.003 0.003 0.002 0.002 0.002   
  113_442  21:39:54   00:40:37   9.650  1.163  1.251  0.605  0.517  1.123  12   7  0.003 0.003 0.006 0.003 0.003 0.003   
