     92_330 00:54:44  +00:43:31  15.073  0.568 -0.115  0.331  0.334  0.666   2   1  0.01414 0.02970 0.01626 0.03041 0.00000 0.03041
     92_252 00:54:48  +00:39:28  14.932  0.517 -0.140  0.326  0.332  0.666  41  18  0.00328 0.00547 0.00818 0.00475 0.00715 0.00678
     92_253 00:54:52  +00:40:24  14.085  1.131  0.955  0.719  0.616  1.337  39  17  0.00320 0.00624 0.02210 0.00272 0.00432 0.00496
     92_335 00:55:00  +00:44:18  12.523  0.672  0.208  0.380  0.338  0.719   2   1  0.00071 0.00283 0.00495 0.00000 0.00141 0.00141
     92_339 00:55:03  +00:44:16  15.579  0.449 -0.177  0.306  0.339  0.645  19   8  0.00872 0.01170 0.01262 0.01170 0.01973 0.01767
     92_342 00:55:10  +00:43:19  11.613  0.436 -0.042  0.266  0.270  0.538  48  34  0.00130 0.00115 0.00231 0.00130 0.00087 0.00159
     92_188 00:55:10  +00:23:17  14.751  1.050  0.751  0.679  0.573  1.254  14   6  0.00962 0.01871 0.05506 0.00508 0.00428 0.00882
     92_409 00:55:14  +00:56:12  10.627  1.138  1.136  0.734  0.625  1.361   5   3  0.00313 0.00268 0.00850 0.00224 0.00268 0.00179
     92_410 00:55:15  +01:01:54  14.984  0.398 -0.134  0.239  0.242  0.484  27  13  0.00577 0.00635 0.00828 0.00520 0.01020 0.01174
     92_412 00:55:16  +01:01:58  15.036  0.457 -0.152  0.285  0.304  0.589  27  13  0.00539 0.00770 0.01328 0.00693 0.00943 0.01058
     92_259 00:55:22  +00:40:34  14.997  0.642  0.108  0.370  0.452  0.821   3   1  0.01155 0.02194 0.02136 0.01905 0.02021 0.01501
     92_345 00:55:24  +00:51:11  15.216  0.745  0.121  0.465  0.476  0.941   2   1  0.00071 0.00141 0.03394 0.00566 0.01131 0.00566
     92_347 00:55:26  +00:50:53  15.752  0.543 -0.097  0.339  0.318  0.658   4   2  0.02550 0.02800 0.03550 0.02950 0.07550 0.09950
     92_260 00:55:29  +00:37:12  15.071  1.162  1.115  0.719  0.608  1.328   9   4  0.00900 0.00933 0.04767 0.00700 0.00567 0.00800
     92_348 00:55:30  +00:44:39  12.109  0.598  0.056  0.345  0.341  0.688   4   2  0.00100 0.00150 0.00350 0.00150 0.00050 0.00200
     92_417 00:55:32  +00:53:12  15.922  0.477 -0.185  0.351  0.305  0.657   6   3  0.01266 0.01878 0.03184 0.01511 0.06777 0.06246
     92_263 00:55:40  +00:36:23  11.782  1.048  0.843  0.563  0.522  1.087  52  35  0.00111 0.00139 0.00333 0.00097 0.00111 0.00153
     92_497 00:55:54  +01:11:46  13.642  0.729  0.257  0.404  0.378  0.783   1   1  0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
     92_498 00:55:57  +01:10:44  14.408  1.010  0.794  0.648  0.531  1.181   1   1  0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
     92_500 00:55:58  +01:10:29  15.841  1.003  0.211  0.738  0.599  1.338   1   1  0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
     92_425 00:55:59  +00:53:03  13.941  1.191  1.173  0.755  0.627  1.384  36  19  0.00383 0.00667 0.01150 0.00233 0.00267 0.00383
     92_501 00:56:00  +01:10:57  12.958  0.610  0.068  0.345  0.331  0.677   1   1  0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
     92_426 00:56:00  +00:52:58  14.466  0.729  0.184  0.412  0.396  0.809   8   4  0.00990 0.01308 0.02934 0.00778 0.01237 0.01202
     92_355 00:56:06  +00:50:52  14.965  1.164  1.201  0.759  0.645  1.406  15   7  0.00878 0.01239 0.04648 0.00697 0.00516 0.00904
     92_427 00:56:07  +01:00:23  14.953  0.809  0.352  0.462  2.922  3.275   2   1  0.00212 0.00849 0.02333 0.00141 0.01131 0.00919
     92_502 00:56:08  +01:04:29  11.812  0.486 -0.095  0.284  0.292  0.576   1   1  0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
     92_430 00:56:16  +00:53:21  14.440  0.567 -0.040  0.338  0.338  0.676  35  18  0.00406 0.00524 0.00811 0.00287 0.00490 0.00507
     92_276 00:56:27  +00:41:57  12.036  0.629  0.067  0.368  0.357  0.726  21  11  0.00393 0.00218 0.00393 0.00306 0.00306 0.00524
     92_282 00:56:47  +00:38:34  12.969  0.318 -0.038  0.201  0.221  0.422  27  15  0.00308 0.00231 0.00443 0.00173 0.00231 0.00327
     92_508 00:56:51  +01:09:40  11.679  0.529 -0.047  0.318  0.320  0.639   3   2  0.00346 0.00462 0.00289 0.00577 0.00289 0.00289
     92_507 00:56:51  +01:06:03  11.332  0.932  0.688  0.507  0.461  0.969   3   2  0.00058 0.00462 0.00058 0.00115 0.00058 0.00115
     92_364 00:56:53  +00:44:07  11.673  0.607 -0.037  0.356  0.357  0.714   4   2  0.00150 0.00150 0.00850 0.00450 0.00100 0.00550
     92_433 00:56:54  +01:00:47  11.667  0.655  0.110  0.367  0.348  0.716   3   2  0.00058 0.00346 0.01155 0.00289 0.00173 0.00231
     92_288 00:57:17  +00:36:52  11.630  0.855  0.472  0.489  0.441  0.931  48  33  0.00144 0.00144 0.00217 0.00115 0.00087 0.00130
       F_11 01:04:22  +04:13:37  12.065 -0.240 -0.978 -0.120 -0.142 -0.261  63  47  0.00088 0.00113 0.00239 0.00113 0.00164 0.00214
       F_16 01:54:08  -06:42:54  12.406 -0.012  0.009 -0.003  0.002 -0.001  45  32  0.00134 0.00134 0.00268 0.00149 0.00179 0.00209
     93_407 01:54:37  +00:53:59  11.971  0.852  0.564  0.487  0.421  0.908   5   3  0.00268 0.00313 0.01342 0.00313 0.00358 0.00268
     93_317 01:54:38  +00:43:11  11.546  0.488 -0.055  0.293  0.298  0.592  37  28  0.00066 0.00082 0.00181 0.00066 0.00082 0.00082
     93_333 01:55:05  +00:45:54  12.011  0.832  0.436  0.469  0.422  0.892  38  28  0.00146 0.00178 0.00260 0.00097 0.00114 0.00162
     93_424 01:55:26  +00:56:54  11.620  1.083  0.943  0.554  0.502  1.058  40  29  0.00095 0.00142 0.00411 0.00079 0.00079 0.00079
      G3_33 02:00:09  +13:04:04  12.298  1.804  1.316  1.355  1.751  3.099  11   5  0.00302 0.00965 0.01447 0.00392 0.00452 0.00482
PG0220+132B 02:23:34  +13:28:11  14.216  0.937  0.319  0.562  0.496  1.058   3   2  0.00808 0.03753 0.05831 0.00577 0.01270 0.00693
 PG0220+132 02:23:38  +13:27:42  14.760 -0.132 -0.922 -0.050 -0.120 -0.170   5   3  0.00626 0.01118 0.01029 0.00984 0.01699 0.02639
PG0220+132A 02:23:39  +13:27:37  15.771  0.783 -0.339  0.514  0.481  0.995   3   2  0.01501 0.06986 0.05369 0.01097 0.05889 0.04792
       F_22 02:30:17  +05:15:51  12.799 -0.054 -0.806 -0.103 -0.105 -0.207  60  50  0.00142 0.00168 0.00297 0.00116 0.00284 0.00349
PG0231+051E 02:33:28  +05:19:48  13.804  0.677  0.201  0.390  0.369  0.757   3   2  0.00462 0.00404 0.00751 0.00346 0.00173 0.00231
PG0231+051D 02:33:33  +05:19:32  14.027  1.088  1.046  0.675  0.586  1.256   3   2  0.00289 0.00751 0.03118 0.00808 0.00635 0.01097
PG0231+051A 02:33:40  +05:17:41  12.772  0.710  0.270  0.405  0.394  0.799   7   4  0.00076 0.00151 0.00302 0.00113 0.00302 0.00302
PG0231+051C 02:33:41  +05:20:22  13.702  0.671  0.114  0.399  0.385  0.783   2   1  0.00141 0.00778 0.01485 0.00283 0.00636 0.00849
 PG0231+051 02:33:41  +05:18:43  16.105 -0.329 -1.192 -0.162 -0.371 -0.534   7   4  0.00680 0.00832 0.00454 0.02759 0.10659 0.12208
PG0231+051B 02:33:45  +05:17:33  14.735  1.448  1.342  0.954  0.998  1.951   7   4  0.00302 0.00718 0.01776 0.00340 0.00265 0.00567
       F_24 02:35:08  +03:43:57  12.411 -0.203 -1.169  0.090  0.364  0.451  76  65  0.00161 0.00115 0.00298 0.00149 0.00149 0.00206
     94_171 02:53:38  +00:17:34  12.659  0.817  0.304  0.480  0.483  0.964  18   9  0.00283 0.00354 0.00448 0.00354 0.00189 0.00377
     94_296 02:55:20  +00:28:29  12.255  0.750  0.235  0.415  0.387  0.803   2   1  0.00212 0.00141 0.00141 0.00212 0.00212 0.00000
     94_394 02:56:14  +00:35:25  12.273  0.545 -0.047  0.344  0.330  0.676   2   1  0.00283 0.00141 0.00141 0.00071 0.00141 0.00071
     94_401 02:56:31  +00:40:21  14.293  0.638  0.098  0.389  0.369  0.759   2   1  0.00141 0.00283 0.01202 0.00636 0.00354 0.00990
     94_242 02:57:21  +00:18:54  11.728  0.301  0.107  0.178  0.184  0.362  60  53  0.00116 0.00103 0.00219 0.00129 0.00103 0.00168
     94_251 02:57:46  +00:16:18  11.204  1.219  1.281  0.659  0.587  1.247  52  45  0.00097 0.00111 0.00333 0.00083 0.00069 0.00111
     94_702 02:58:13  +01:11:09  11.594  1.418  1.621  0.756  0.673  1.430  64  56  0.00100 0.00137 0.00463 0.00088 0.00088 0.00112
      GD_50 03:48:50  -00:58:33  14.063 -0.276 -1.191 -0.145 -0.180 -0.325  43  24  0.00320 0.00366 0.00564 0.00427 0.00762 0.00976
      95_15 03:52:40  -00:05:03  11.302  0.712  0.157  0.424  0.385  0.809   2   1  0.00071 0.00071 0.00354 0.00141 0.00141 0.00283
     95_301 03:52:41  +00:31:37  11.216  1.290  1.296  0.692  0.620  1.311  47  40  0.00146 0.00146 0.00481 0.00088 0.00073 0.00131
      95_16 03:52:41  -00:04:47  14.313  1.306  1.322  0.796  0.676  1.472   4   2  0.01200 0.01600 0.03100 0.01350 0.00600 0.00900
     95_302 03:52:42  +00:31:37  11.694  0.825  0.447  0.471  0.420  0.891  29  20  0.00204 0.00149 0.00557 0.00130 0.00111 0.00167
      95_96 03:52:54  +00:00:37  10.010  0.147  0.072  0.079  0.095  0.174  70  55  0.00155 0.00120 0.00323 0.00096 0.00108 0.00143
      95_97 03:52:57  -00:00:01  14.818  0.906  0.380  0.522  0.546  1.068   2   1  0.00071 0.02263 0.02121 0.00283 0.01909 0.02121
      95_98 03:53:00  +00:03:11  14.448  1.181  1.092  0.723  0.620  1.342   2   1  0.00071 0.00141 0.01768 0.00919 0.00707 0.01626
     95_100 03:53:01  +00:00:31  15.633  0.791  0.051  0.538  0.421  0.961   3   1  0.02829 0.07852 0.11316 0.01443 0.05716 0.04388
     95_101 03:53:04  +00:03:12  12.677  0.778  0.263  0.436  0.426  0.863   2   1  0.00283 0.00283 0.00990 0.00636 0.00636 0.01202
     95_102 03:53:07  +00:01:28  15.622  1.001  0.162  0.448  0.618  1.065   3   1  0.03349 0.08025 0.06120 0.01155 0.05081 0.06178
     95_252 03:53:11  +00:27:37  15.394  1.452  1.178  0.816  0.747  1.566   6   3  0.00653 0.02572 0.04327 0.00898 0.00857 0.01306
     95_190 03:53:13  +00:16:39  12.627  0.287  0.236  0.195  0.220  0.415  44  22  0.00196 0.00166 0.00392 0.00166 0.00151 0.00211
     95_193 03:53:20  +00:16:50  14.338  1.211  1.239  0.748  0.616  1.366  20  10  0.00492 0.00626 0.02549 0.00425 0.00335 0.00581
     95_105 03:53:21  -00:00:01  13.574  0.976  0.627  0.550  0.536  1.088   1   1  0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
     95_107 03:53:25  +00:02:36  16.275  1.324  1.115  0.947  0.962  1.907   2   1  0.00354 0.10677 0.17324 0.04384 0.02263 0.02121
     95_106 03:53:25  +00:01:40  15.137  1.251  0.369  0.394  0.508  0.903   2   1  0.00636 0.06152 0.02404 0.15203 0.01273 0.14071
     95_112 03:53:40  -00:00:54  15.502  0.662  0.077  0.605  0.620  1.227   1   1  0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
      95_41 03:53:41  -00:02:12  14.060  0.903  0.297  0.589  0.585  1.176   1   1  0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
     95_317 03:53:44  +00:30:06  13.449  1.320  1.120  0.768  0.708  1.476  24  11  0.00347 0.00674 0.01306 0.00327 0.00122 0.00347
      95_42 03:53:44  -00:04:08  15.606 -0.215 -1.111 -0.119 -0.180 -0.300  41  18  0.00578 0.00734 0.00640 0.00750 0.02686 0.02764
     95_263 03:53:47  +00:26:57  12.679  1.500  1.559  0.801  0.711  1.513  19  10  0.00298 0.00344 0.00941 0.00229 0.00115 0.00275
     95_115 03:53:48  -00:00:29  14.680  0.836  0.096  0.577  0.579  1.157   1   1  0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
      95_43 03:53:49  -00:02:42  10.803  0.510 -0.016  0.308  0.316  0.624  16  10  0.00225 0.00200 0.00275 0.00275 0.00175 0.00350
     95_271 03:54:17  +00:19:08  13.669  1.287  0.916  0.734  0.717  1.453  15   7  0.00568 0.00800 0.01265 0.00232 0.00232 0.00361
     95_328 03:54:19  +00:36:47  13.525  1.532  1.298  0.908  0.868  1.776  23  11  0.00292 0.00542 0.01856 0.00271 0.00146 0.00313
     95_329 03:54:24  +00:37:25  14.617  1.184  1.093  0.766  0.642  1.410  13   6  0.00471 0.01026 0.03106 0.00444 0.00943 0.00888
     95_330 03:54:31  +00:29:23  12.174  1.999  2.233  1.166  1.100  2.268  47  23  0.00248 0.00263 0.01371 0.00204 0.00160 0.00277
     95_275 03:54:44  +00:27:37  13.479  1.763  1.740  1.011  0.931  1.944  40  20  0.00285 0.00538 0.02008 0.00221 0.00158 0.00253
     95_276 03:54:46  +00:26:13  14.118  1.225  1.218  0.748  0.646  1.395  14   7  0.00615 0.01016 0.02165 0.00401 0.00321 0.00508
      95_60 03:54:49  -00:06:46  13.429  0.776  0.197  0.464  0.449  0.914  20  10  0.00313 0.00313 0.00604 0.00291 0.00246 0.00335
     95_218 03:54:50  +00:10:26  12.095  0.708  0.208  0.397  0.370  0.767  20  14  0.00335 0.00224 0.00335 0.00201 0.00201 0.00268
     95_132 03:54:51  +00:05:40  12.064  0.448  0.300  0.259  0.287  0.545  33  27  0.00226 0.00209 0.00574 0.00157 0.00174 0.00261
      95_62 03:55:00  -00:02:36  13.538  1.355  1.181  0.742  0.685  1.428  22  11  0.00298 0.00533 0.01364 0.00192 0.00192 0.00277
     95_137 03:55:04  +00:03:51  14.440  1.457  1.136  0.893  0.845  1.737   1   1  0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
     95_139 03:55:05  +00:03:32  12.196  0.923  0.677  0.562  0.476  1.039   3   2  0.00173 0.00462 0.01905 0.00231 0.00173 0.00346
      95_66 03:55:07  -00:09:12  12.892  0.715  0.167  0.426  0.438  0.864   2   1  0.00212 0.00707 0.00354 0.00071 0.00566 0.00495
     95_227 03:55:08  +00:14:54  15.779  0.771  0.034  0.515  0.552  1.067  14   7  0.01176 0.02886 0.04169 0.01149 0.01069 0.01497
     95_142 03:55:09  +00:01:39  12.927  0.588  0.097  0.371  0.375  0.745  22  11  0.00298 0.00298 0.00362 0.00192 0.00171 0.00277
      95_74 03:55:31  -00:08:54  11.531  1.126  0.686  0.600  0.567  1.165  39  34  0.00160 0.00128 0.00352 0.00128 0.00096 0.00128
     95_231 03:55:39  +00:11:02  14.216  0.452  0.297  0.270  0.290  0.560  26  13  0.00431 0.00451 0.00706 0.00451 0.00530 0.00765
     95_284 03:55:44  +00:25:27  13.669  1.398  1.073  0.818  0.766  1.586  20   9  0.00402 0.00783 0.02393 0.00268 0.00358 0.00492
     95_149 03:55:44  +00:07:23  10.938  1.593  1.564  0.874  0.811  1.685  17  11  0.00509 0.00388 0.00946 0.00243 0.00170 0.00291
     95_285 03:55:46  +00:23:59  15.561  0.937  0.703  0.607  0.602  1.210   2   1  0.00707 0.02546 0.06364 0.00707 0.00636 0.01344
     95_236 03:56:13  +00:09:02  11.491  0.736  0.162  0.420  0.411  0.831  35  31  0.00101 0.00135 0.00355 0.00118 0.00085 0.00152
      96_21 04:51:16  -00:14:30  12.182  0.490 -0.004  0.299  0.297  0.598   2   1  0.00283 0.00071 0.00283 0.00566 0.00141 0.00354
      96_36 04:51:43  -00:09:51  10.591  0.247  0.118  0.134  0.136  0.271  34  24  0.00137 0.00120 0.00343 0.00086 0.00086 0.00154
     96_737 04:52:35  +00:22:50  11.716  1.334  1.160  0.733  0.695  1.428  35  26  0.00203 0.00186 0.00524 0.00101 0.00085 0.00135
     96_409 04:52:58  +00:09:26  13.778  0.543  0.042  0.340  0.340  0.682   2   1  0.01061 0.00071 0.02404 0.00849 0.00495 0.01273
      96_83 04:52:59  -00:14:22  11.719  0.179  0.202  0.093  0.097  0.190  37  26  0.00132 0.00099 0.00460 0.00099 0.00132 0.00164
     96_235 04:53:19  -00:04:42  11.140  1.074  0.898  0.559  0.510  1.068  32  22  0.00141 0.00106 0.00283 0.00071 0.00088 0.00088
     G97_42 05:28:01  +09:39:07  12.443  1.639  1.259  1.171  1.485  2.655  23  11  0.00167 0.00354 0.01856 0.00250 0.00313 0.00334
    G102_22 05:42:05  +12:30:14  11.509  1.621  1.134  1.211  1.590  2.800  20  10  0.00134 0.00268 0.00738 0.00335 0.00313 0.00425
      GD_71 05:52:28  +15:33:15  13.032 -0.249 -1.107 -0.137 -0.164 -0.302  86  73  0.00140 0.00129 0.00226 0.00140 0.00205 0.00259
     97_249 05:57:07  +00:01:34  11.733  0.648  0.100  0.369  0.353  0.723  69  62  0.00096 0.00084 0.00144 0.00060 0.00072 0.00096
      97_42 05:57:09  -00:10:50  12.448  1.626  1.208  1.160  1.485  2.641   2   1  0.00566 0.01556 0.01273 0.00707 0.00212 0.00566
     97_345 05:57:26  +00:20:48  11.608  1.655  1.680  0.928  0.844  1.771  23  14  0.00271 0.00396 0.01564 0.00209 0.00146 0.00292
     97_351 05:57:37  +00:14:05   9.781  0.202  0.096  0.124  0.141  0.264 102  83  0.00089 0.00079 0.00198 0.00069 0.00079 0.00099
      97_75 05:57:55  -00:09:07  11.483  1.872  2.100  1.047  0.952  1.999  20  12  0.00380 0.00470 0.01006 0.00291 0.00157 0.00380
     97_284 05:58:25  +00:05:35  10.788  1.363  1.087  0.774  0.725  1.500  77  68  0.00091 0.00103 0.00217 0.00068 0.00057 0.00103
     97_224 05:58:44  -00:04:50  14.085  0.910  0.341  0.553  0.547  1.102   2   1  0.01273 0.01768 0.00495 0.01202 0.01273 0.00000
     98_961 06:51:27  -00:15:15  13.089  1.283  1.003  0.701  0.662  1.362   2   1  0.00212 0.00071 0.00141 0.00212 0.00000 0.00212
     98_966 06:51:29  -00:16:05  14.001  0.469  0.357  0.283  0.331  0.613   2   1  0.00354 0.00141 0.00212 0.00141 0.01909 0.02051
     98_556 06:51:30  -00:24:30  14.137  0.338  0.126  0.196  0.243  0.437   6   3  0.00531 0.00531 0.01306 0.00572 0.00449 0.00898
     98_557 06:51:30  -00:24:45  14.780  1.397  1.072  0.755  0.741  1.494   2   1  0.00071 0.05445 0.02687 0.00919 0.02970 0.01980
     98_562 06:51:31  -00:18:37  12.185  0.522 -0.002  0.305  0.303  0.607   2   1  0.00283 0.00495 0.00354 0.00141 0.00141 0.00000
     98_563 06:51:32  -00:26:04  14.162  0.416 -0.190  0.294  0.317  0.610  10   5  0.00506 0.00854 0.00727 0.00443 0.00791 0.00822
     98_978 06:51:34  -00:11:06  10.572  0.609  0.094  0.349  0.322  0.671  46  38  0.00147 0.00088 0.00162 0.00074 0.00088 0.00118
      98_L1 06:51:39  -00:26:16  15.672  1.243  0.776  0.730  0.712  1.445   3   2  0.00751 0.04619 0.09757 0.01097 0.02540 0.03175
      98_L2 06:51:40  -00:20:49  15.859  1.340  1.497  0.754  0.572  1.327   1   1  0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
     98_581 06:51:40  -00:25:21  14.556  0.238  0.161  0.118  0.244  0.361   7   3  0.02457 0.02797 0.02003 0.01928 0.01965 0.01550
     98_580 06:51:40  -00:26:21  14.728  0.367  0.303  0.241  0.305  0.547   4   2  0.02550 0.01850 0.01850 0.01250 0.04600 0.03950
      98_L3 06:51:42  -00:14:56  14.614  1.936  1.837  1.091  1.047  2.142   4   2  0.01450 0.02650 0.14500 0.00900 0.00700 0.01100
      98_L4 06:51:42  -00:16:13  16.332  1.344  1.086  0.936  0.785  1.726   2   2  0.05798 0.03253 0.34295 0.02051 0.03677 0.05798
    98_1002 06:51:43  -00:15:31  14.568  0.574 -0.027  0.354  0.379  0.733   4   2  0.00550 0.00650 0.01100 0.00700 0.01250 0.01300
     98_590 06:51:43  -00:21:59  14.642  1.352  0.853  0.753  0.747  1.500   4   2  0.01100 0.01200 0.05250 0.00500 0.01050 0.01350
     98_614 06:51:49  -00:20:12  15.674  1.063  0.399  0.834  0.645  1.480   2   1  0.04243 0.04738 0.03111 0.02263 0.03677 0.05798
     98_618 06:51:50  -00:20:55  12.723  2.192  2.144  1.254  1.151  2.407  14   7  0.00508 0.00748 0.03074 0.00347 0.00321 0.00454
     98_624 06:51:52  -00:19:54  13.811  0.791  0.394  0.417  0.404  0.822   2   1  0.01414 0.02404 0.00424 0.00141 0.02121 0.01980
     98_626 06:51:53  -00:20:24  14.758  1.406  1.067  0.806  0.816  1.624   2   1  0.00707 0.00283 0.04384 0.00919 0.02051 0.01131
     98_627 06:51:53  -00:21:41  14.900  0.689  0.078  0.428  0.387  0.817   2   1  0.00636 0.01697 0.00849 0.00071 0.01273 0.01273
     98_634 06:51:56  -00:20:35  14.608  0.647  0.123  0.382  0.372  0.757   2   1  0.00424 0.00495 0.01273 0.01131 0.01768 0.00636
     98_642 06:51:59  -00:21:11  15.290  0.571  0.318  0.302  0.393  0.697   2   1  0.01909 0.04525 0.01202 0.01980 0.00212 0.01768
     98_185 06:52:02  -00:26:59  10.536  0.202  0.113  0.109  0.124  0.231  45  37  0.00179 0.00089 0.00328 0.00104 0.00134 0.00179
     98_646 06:52:03  -00:20:56  15.839  1.060  1.426  0.583  0.504  1.090   1   1  0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
     98_193 06:52:04  -00:26:56  10.030  1.180  1.152  0.615  0.537  1.153  44  35  0.00151 0.00075 0.00226 0.00106 0.00075 0.00151
     98_653 06:52:05  -00:17:57   9.539 -0.004 -0.099  0.009  0.008  0.017  65  50  0.00136 0.00037 0.00087 0.00074 0.00074 0.00112
     98_650 06:52:05  -00:19:18  12.271  0.157  0.110  0.080  0.086  0.166  31  20  0.00198 0.00144 0.00413 0.00162 0.00216 0.00269
     98_652 06:52:05  -00:21:36  14.817  0.611  0.126  0.276  0.339  0.618   2   1  0.01131 0.02970 0.01768 0.04525 0.02404 0.02263
     98_666 06:52:10  -00:23:12  12.732  0.164 -0.004  0.091  0.108  0.200  25  14  0.00340 0.00280 0.00420 0.00420 0.00300 0.00480
     98_671 06:52:12  -00:18:00  13.385  0.968  0.719  0.575  0.494  1.071  27  15  0.00366 0.00481 0.01078 0.00327 0.00346 0.00462
     98_670 06:52:12  -00:18:55  11.930  1.356  1.313  0.723  0.653  1.375  32  19  0.00159 0.00177 0.00583 0.00177 0.00124 0.00230
     98_676 06:52:14  -00:18:59  13.068  1.146  0.666  0.683  0.673  1.352  17   8  0.00315 0.00412 0.01067 0.00146 0.02183 0.00315
     98_675 06:52:14  -00:19:19  13.398  1.909  1.936  1.082  1.002  2.085  44  21  0.00256 0.00347 0.02834 0.00181 0.00181 0.00241
      98_L5 06:52:16  -00:19:17  17.800  1.900 -0.100  3.100  2.600  5.800   6   3  0.16330 0.32660 0.44907 0.12247 0.04082 0.12247
     98_682 06:52:17  -00:19:20  13.749  0.632  0.098  0.366  0.352  0.717  13   7  0.00388 0.00388 0.00638 0.00166 0.00250 0.00388
     98_685 06:52:19  -00:19:57  11.954  0.463  0.096  0.290  0.280  0.570  22  14  0.00298 0.00213 0.00277 0.00235 0.00213 0.00341
     98_688 06:52:19  -00:23:12  12.754  0.293  0.245  0.158  0.180  0.337  21  11  0.00327 0.00240 0.00807 0.00371 0.00502 0.00742
    98_1082 06:52:20  -00:13:53  15.010  0.835 -0.001  0.485  0.619  1.102   3   1  0.00577 0.01386 0.02252 0.00289 0.01328 0.01617
    98_1087 06:52:21  -00:15:28  14.439  1.595  1.284  0.928  0.882  1.812  12   5  0.00404 0.01415 0.05918 0.00346 0.00491 0.00722
    98_1102 06:52:28  -00:13:21  12.113  0.314  0.089  0.193  0.195  0.388  15   8  0.00336 0.00258 0.00594 0.00258 0.00361 0.00516
    98_1112 06:52:35  -00:15:01  13.975  0.814  0.286  0.443  0.431  0.874   5   2  0.00671 0.00402 0.01521 0.00537 0.00313 0.00760
    98_1119 06:52:37  -00:14:11  11.878  0.551  0.069  0.312  0.299  0.611   7   4  0.00227 0.00378 0.00416 0.00189 0.00416 0.00454
    98_1124 06:52:38  -00:16:12  13.707  0.315  0.258  0.173  0.201  0.373  24  12  0.00347 0.00429 0.00796 0.00286 0.00510 0.00572
    98_1122 06:52:38  -00:16:43  14.090  0.595 -0.297  0.376  0.442  0.816  25  12  0.00340 0.00600 0.00740 0.00380 0.00280 0.00460
     98_724 06:52:38  -00:19:00  11.118  1.104  0.904  0.575  0.527  1.103  12   7  0.00346 0.00346 0.00520 0.00231 0.00231 0.00375
     98_733 06:52:40  -00:16:54  12.238  1.285  1.087  0.698  0.650  1.347  20  10  0.00335 0.00425 0.00604 0.00291 0.00224 0.00402
