# units Angstroms
4713.1455    HeI (also 4713.376 at 1/7 intensity of 4713.1455)
4721.591     ArII
4726.8683    ArII
4735.9058    ArII
4764.8646    ArII
4768.675     ArI
4806.0205    ArII
4847.8095    ArII
4865.91      ArII
4876.2611    ArI
4879.8635    ArII
4894.6909    ArI
4904.7516    ArII
4921.931     HeI
4933.2091    ArII
4965.0795    ArII
4972.1597    ArII
5009.3344    ArII
5015.6779    HeI
5047.738     HeI
5062.0371    ArII
5141.7827    ArII
5145.3083    ArII
5151.3907    ArI
5162.2846    ArI
5187.7462    ArI
5221.271     ArI
5252.788     ArI
5330.7775    NeI
5373.4943    ArI
5393.9719    ArI
5400.5617    NeI
5410.473     ArI
5421.3517    ArI
5451.652     ArI
5467.1704    ArI
5473.4516    ArI
5495.8738    ArI
5506.1128    ArI
5524.957     ArI
5588.72      ArI
5597.4756    ArI
5606.733     ArI
5681.9001    ArI
5689.8163    NeI
5700.873     ArI
5739.5196    ArI
5748.2985    NeI
5764.4188    NeI
5772.1143    ArI
5783.536     ArI
5820.1558    NeI
5852.4878    NeI
5875.621     HeI (also 5875.966 at 1/7 intensity of 5875.621)
5881.895     NeI
5888.5841    ArI
5912.0853    ArI
5928.813     ArI
5944.8342    NeI
5975.534     NeI
6043.2233    ArI
6074.3377    NeI
6096.1631    NeI
6114.9234    ArII
6128.4499    NeI
6143.0626    NeI
6155.2385    ArI
6163.5939    NeI
6212.5031    ArI
6217.2812    NeI
6266.495     NeI
6296.8722    ArI
6304.789     NeI
6334.4278    NeI
6382.9917    NeI
6402.246     NeI
6416.3071    ArI
6456.291     KrI
6506.5281    NeI
6532.8822    NeI
6598.9529    NeI
6717.043     NeI
6752.8335    ArI
6766.6117    ArI
6871.2891    ArI
6929.4673    NeI
6937.6642    ArI
6965.4307    ArI
7024.0504    NeI
7032.4131    NeI
7107.4778    ArI
7125.82      ArI
7147.0416    ArI
7173.9381    NeI
7206.9804    ArI
7245.1666    NeI
7272.9359    ArI
7281.349     HeI
7353.293     ArI
7372.1184    ArI
7383.9805    ArI
7488.8712    NeI
7503.8691    ArI
7514.6518    ArI
7535.7739    NeI
7544.0443    NeI
7587.413     KrI
7601.5443    KrI
7635.106     ArI
7685.246     KrI
7694.5393    KrI
7854.8215    KrI
7891.075     ArI
7913.4242    KrI
7948.1764    ArI
8006.1567    ArI
8014.7857    ArI
8059.5038    KrI
8103.6931    ArI
8115.311     ArI
8190.0543    KrI
8264.5225    ArI
8281.0495    KrI
8377.6065    NeI
8408.2096    ArI
8424.6475    ArI
8495.3598    NeI
8508.87      KrI
8521.4422    ArI
8591.2583    NeI
8605.7762    ArI
8620.4602    ArI
8634.647     NeI
8654.3831    NeI
8667.9442    ArI
8776.749     KrI
8799.0875    ArI
8919.5007    NeI
8928.692     KrI
9122.9674    ArI
9194.6385    ArI
9224.4992    ArI
9291.5313    ArI
9354.2198    ArI
9657.7863    ArI
9751.759     KrI
9784.5028    ArI
9856.24      KrI
10052.1      ArI
10254.04     ArI
10309.15     ArI
10332.76     ArI
10360.37     KrI
10470.054    ArI
10506.47     ArI
10529.32     ArI
10593.01     KrI
10673.55     ArI
10681.78     ArI
10712.77     ArI
10733.87     ArI
10759.13     ArI
10773.35     ArI
10798.12     NeI
10830.337    HeI (also 10829.088 at 1/5 and 10830.248 at 3/5 int. of 10830.337)
10844.54     NeI
10880.96     ArI
10950.74     ArI
11078.87     ArI
11106.44     ArI
